pm25_BETR012,Date,pm25_BETR001,pm25_BETN043,pm25_BETB011,pm10_BETR012,pm10_BETR001,pm10_BETN043,pm10_BETB011,pm10_BETWOL1
33.375,2014-01-04 00:00:00,23.125,20.625,52.25,19.75,26.625,54.0,15.625,31.125
48.875,2014-01-05 00:00:00,26.75,26.5,52.75,29.5,31.5,46.75,14.875,25.625
51.125,2014-01-06 00:00:00,13.25,25.5,35.375,34.875,29.25,32.625,17.5,20.125
124.125,2014-01-07 00:00:00,25.0,32.375,16.75,22.5,18.75,29.0,17.375,22.75
123.875,2014-01-08 00:00:00,20.375,47.875,6.5,16.875,17.75,36.625,17.625,11.875
54.125,2014-01-09 00:00:00,20.125,63.75,6.25,20.625,24.0,87.0,14.0,13.125
50.75,2014-01-10 00:00:00,24.25,49.0,6.375,20.25,26.75,84.875,11.625,16.75
44.0,2014-01-11 00:00:00,29.0,70.5,19.625,23.875,31.875,52.5,14.375,19.875
53.75,2014-01-12 00:00:00,31.875,40.5,19.625,29.0,30.375,48.375,18.25,12.5
14.375,2014-01-13 00:00:00,49.875,52.25,20.25,20.875,10.25,61.0,25.25,17.875
38.875,2014-01-14 00:00:00,67.0,62.625,14.875,26.5,30.125,89.625,34.125,24.125
60.375,2014-01-15 00:00:00,56.875,22.5,20.25,33.125,29.625,103.0,31.875,24.875
51.875,2014-01-16 00:00:00,64.625,32.5,19.875,47.125,41.625,82.75,23.375,21.75
27.0,2014-01-17 00:00:00,46.0,35.25,18.875,41.5,43.125,26.375,67.25,21.125
39.25,2014-01-18 00:00:00,55.875,34.5,21.375,25.25,35.25,44.25,56.25,20.875
49.625,2014-01-19 00:00:00,68.125,18.125,17.0,28.75,29.625,57.0,54.875,20.0
33.25,2014-01-20 00:00:00,23.625,12.75,7.5,28.875,50.75,40.5,37.5,23.625
51.75,2014-01-21 00:00:00,33.25,11.75,13.625,47.625,42.625,26.625,41.5,23.0
67.0,2014-01-22 00:00:00,32.375,14.125,13.375,49.5,41.0,43.5,36.5,30.125
52.0,2014-01-23 00:00:00,33.625,22.25,28.375,44.375,67.5,63.375,10.0,42.5
43.25,2014-01-24 00:00:00,30.375,13.0,25.125,39.625,83.125,70.625,12.375,77.375
125.0,2014-01-25 00:00:00,17.375,18.0,23.625,50.875,107.0,45.75,11.625,65.5
78.25,2014-01-26 00:00:00,10.625,14.75,21.5,85.25,86.0,44.75,12.125,55.75
28.875,2014-01-27 00:00:00,10.125,11.125,28.375,113.75,52.75,25.875,12.125,45.5
39.125,2014-01-28 00:00:00,14.75,17.25,36.125,86.875,32.375,18.0,19.75,58.125
35.125,2014-01-29 00:00:00,18.375,11.375,42.5,39.125,34.625,27.5,20.875,68.0
28.875,2014-01-30 00:00:00,11.5,13.625,14.625,31.25,35.625,30.625,21.0,22.5
38.375,2014-01-31 00:00:00,14.875,21.25,27.0,30.25,42.125,29.125,27.375,29.875
33.75,2014-02-01 00:00:00,14.375,8.75,21.125,34.25,48.625,33.75,17.125,27.75
32.75,2014-02-02 00:00:00,9.0,17.125,14.875,28.5,22.125,21.25,26.375,33.5
42.625,2014-02-03 00:00:00,13.375,17.25,15.375,38.25,48.375,20.625,30.0,27.625
66.25,2014-02-04 00:00:00,9.25,19.125,33.25,23.375,50.625,23.75,16.75,19.5
80.375,2014-02-05 00:00:00,10.75,13.5,27.375,51.125,45.875,44.0,14.625,18.25
62.625,2014-02-06 00:00:00,12.625,10.0,24.875,53.25,38.5,42.625,21.875,15.375
42.625,2014-02-07 00:00:00,21.625,21.25,18.375,46.375,33.75,54.5,23.875,21.5
34.625,2014-02-08 00:00:00,9.375,17.875,26.0,32.875,21.25,52.25,35.0,22.5
20.125,2014-02-09 00:00:00,17.0,54.375,23.625,28.375,23.625,65.25,41.875,16.625
18.75,2014-02-10 00:00:00,26.0,33.375,26.0,22.125,27.125,72.375,50.125,17.5
29.875,2014-02-11 00:00:00,29.875,38.375,46.875,22.0,26.5,58.5,52.375,15.0
46.25,2014-02-12 00:00:00,25.0,22.125,63.375,24.375,28.625,85.0,37.75,10.625
31.375,2014-02-13 00:00:00,11.625,22.875,34.375,24.25,23.0,70.875,34.375,12.375
34.75,2014-02-14 00:00:00,13.5,30.25,29.5,22.625,18.625,66.25,19.875,11.25
18.625,2014-02-15 00:00:00,13.125,31.5,14.25,19.125,20.5,40.625,11.875,12.25
12.875,2014-02-16 00:00:00,7.5,48.75,14.0,16.5,28.625,26.0,19.125,27.5
10.875,2014-02-17 00:00:00,21.875,64.125,9.5,21.375,36.875,21.25,13.25,31.125
22.625,2014-02-18 00:00:00,29.75,45.5,20.875,25.5,52.5,19.125,13.5,10.875
23.75,2014-02-19 00:00:00,63.125,25.375,36.0,28.125,44.5,30.5,14.375,19.5
13.5,2014-02-20 00:00:00,36.25,42.5,46.125,39.25,46.125,18.25,21.25,24.5
17.5,2014-02-21 00:00:00,36.75,86.25,16.5,43.125,75.875,33.0,10.0,24.125
9.25,2014-02-22 00:00:00,21.875,48.875,19.875,38.125,69.5,33.25,21.125,17.875
14.625,2014-02-23 00:00:00,20.75,49.125,26.875,72.0,61.625,28.125,18.25,18.25
12.875,2014-02-24 00:00:00,29.75,32.0,38.125,66.75,55.125,31.875,9.25,17.375
20.5,2014-02-25 00:00:00,40.375,37.625,60.625,63.875,51.0,22.75,13.625,16.625
29.125,2014-02-26 00:00:00,45.0,25.25,87.625,51.0,51.375,46.375,13.125,14.75
15.625,2014-02-27 00:00:00,61.75,12.5,106.5,49.625,20.375,39.25,13.375,31.125
25.25,2014-02-28 00:00:00,40.375,16.125,57.099999905,47.875,16.5,9.5,9.625,47.25
55.125,2014-03-01 00:00:00,30.625,17.875,64.26250028625,15.5,17.625,27.5,9.0,48.125
77.625,2014-03-02 00:00:00,45.125,22.125,81.56250095375,19.0,28.625,42.5,13.375,35.625
35.875,2014-03-03 00:00:00,49.625,35.5,39.00000000125,19.5,27.625,35.375,34.0,36.25
43.125,2014-03-04 00:00:00,33.5,18.25,25.9874999525,20.5,34.625,38.875,30.125,24.375
55.0,2014-03-05 00:00:00,36.75,35.375,79.07500123875,19.125,33.5,75.0,29.375,33.0
59.0,2014-03-06 00:00:00,24.0,45.5,76.3000006675,24.375,31.25,64.0,20.25,31.75
47.875,2014-03-07 00:00:00,10.25,76.125,92.7500009525,31.5,34.375,31.25,19.75,42.75
11.25,2014-03-08 00:00:00,10.375,53.75,96.30000114375,29.625,22.625,66.0,21.5,59.125
16.375,2014-03-09 00:00:00,15.875,55.125,62.0624990475,33.5,35.625,21.0,8.75,58.875
11.0,2014-03-10 00:00:00,21.125,25.125,23.5125000475,23.125,34.375,24.625,11.375,36.75
12.875,2014-03-11 00:00:00,29.75,26.75,29.05000019125,28.125,23.625,20.625,14.0,28.5
36.5,2014-03-12 00:00:00,22.75,12.75,30.424999955,35.375,25.5,23.25,9.875,69.375
54.75,2014-03-13 00:00:00,32.0,21.375,36.4374995225,20.375,34.5,29.625,9.5,72.625
35.875,2014-03-14 00:00:00,47.0,28.625,36.32499980875,22.5,34.25,33.25,15.125,45.5
35.375,2014-03-15 00:00:00,68.75,25.875,14.112499715,28.375,37.875,36.5,26.0,47.375
41.75,2014-03-16 00:00:00,48.625,12.75,5.650000065,33.0,57.375,26.375,22.375,32.0
47.75,2014-03-17 00:00:00,49.5,18.75,8.587500035000001,42.375,67.5,27.625,18.125,36.625
55.0,2014-03-18 00:00:00,19.0,17.5,20.174999715,51.5,69.75,17.0,15.75,16.625
87.75,2014-03-19 00:00:00,20.5,19.5,14.01249992875,55.875,45.5,25.0,15.875,14.5
39.5,2014-03-20 00:00:00,12.625,16.5,10.98750007125,53.125,54.75,30.0,20.25,17.0
65.625,2014-03-21 00:00:00,13.125,16.875,26.4750001425,45.375,32.125,19.75,20.875,21.0
60.0,2014-03-22 00:00:00,18.875,17.375,22.962500095,45.75,18.875,33.25,21.5,27.5
57.75,2014-03-23 00:00:00,23.625,43.375,57.61250067,25.0,25.5,14.125,29.625,24.25
16.5,2014-03-24 00:00:00,12.625,34.25,70.77500057374999,27.0,18.375,14.25,55.625,14.875
14.625,2014-03-25 00:00:00,10.625,25.5,53.69999933374999,28.625,22.75,46.0,54.25,45.5
9.125,2014-03-26 00:00:00,19.25,24.625,45.96250033375,17.125,56.5,54.875,54.5,75.625
9.75,2014-03-27 00:00:00,19.0,53.0,43.8500008575,22.625,106.375,43.25,35.25,71.875
14.75,2014-03-28 00:00:00,18.375,86.875,31.48749995125,22.375,24.625,63.0,45.5,47.125
17.375,2014-03-29 00:00:00,10.75,45.0,31.2875001425,23.75,27.25,43.75,61.125,28.25
15.5,2014-03-30 00:00:00,10.0,75.875,36.975000145,27.375,52.75,29.875,48.0,20.125
18.375,2014-03-31 00:00:00,18.375,77.125,40.26249981,29.0,29.375,29.875,27.375,19.25
9.5,2014-04-01 00:00:00,36.0,50.125,49.23750066875,24.125,36.125,16.75,48.75,11.0
11.375,2014-04-02 00:00:00,24.75,21.25,18.92500007125,17.5,16.125,27.25,31.0,16.125
9.875,2014-04-03 00:00:00,25.0,20.5,23.8624999525,19.125,27.0,31.375,30.75,22.625
9.125,2014-04-04 00:00:00,38.0,25.375,19.3124997625,15.75,13.375,17.25,20.125,13.375
14.625,2014-04-05 00:00:00,48.625,10.625,18.712500095000003,17.25,12.25,20.125,14.5,13.625
13.625,2014-04-06 00:00:00,76.875,14.25,14.7999999525,16.0,24.875,27.5,8.875,19.5
10.0,2014-04-07 00:00:00,40.375,22.875,20.06249988125,15.375,41.875,35.5,12.0,19.125
8.375,2014-04-08 00:00:00,74.75,41.625,13.44999987,21.375,42.75,18.625,18.75,15.375
10.625,2014-04-09 00:00:00,74.0,49.75,27.51249981,36.0,47.5,31.125,13.75,10.75
12.25,2014-04-10 00:00:00,21.375,39.875,34.88750005,33.125,31.875,35.375,11.75,12.5
11.625,2014-04-11 00:00:00,9.25,66.375,46.2500004775,32.875,25.375,40.25,13.125,18.375
14.375,2014-04-12 00:00:00,19.25,55.875,32.97499943,27.625,19.25,36.75,9.625,35.875
16.0,2014-04-13 00:00:00,24.75,121.375,21.574999928750003,27.5,18.0,27.0,8.125,24.0
15.875,2014-04-14 00:00:00,15.875,57.5,37.2625002875,20.875,17.25,51.5,8.0,22.875
15.875,2014-04-15 00:00:00,12.875,54.875,56.337500572500005,13.75,34.25,67.375,8.25,28.875
21.375,2014-04-16 00:00:00,28.5,45.75,34.71249961875,18.125,31.375,68.75,9.125,40.75
16.625,2014-04-17 00:00:00,59.875,54.625,47.44999980875001,21.875,22.0,80.25,23.875,85.375
14.5,2014-04-18 00:00:00,43.25,52.625,32.93750047875,14.25,34.0,47.125,11.0,41.0
18.25,2014-04-19 00:00:00,39.625,17.25,19.73750007125,16.375,36.125,45.0,17.125,65.875
19.25,2014-04-20 00:00:00,59.875,61.375,31.33750009375,27.0,20.875,64.5,19.375,67.375
25.875,2014-04-21 00:00:00,53.375,71.25,32.262500285,31.875,34.875,62.375,22.375,20.875
13.625,2014-04-22 00:00:00,131.375,16.625,20.8999998575,11.25,28.125,34.125,20.875,19.75
15.125,2014-04-23 00:00:00,54.375,48.875,28.11250019,24.0,46.125,35.25,8.375,22.25
23.0,2014-04-24 00:00:00,58.0,55.375,52.4625005725,22.625,49.875,35.75,14.125,24.25
35.875,2014-04-25 00:00:00,48.0,58.125,58.85000085875,23.25,28.5,41.5,12.75,23.0
11.625,2014-04-26 00:00:00,54.625,51.25,23.937500237500004,23.0,31.25,22.375,9.75,16.5
10.125,2014-04-27 00:00:00,53.375,74.5,17.32500016625,28.25,56.75,22.375,13.875,29.75
12.625,2014-04-28 00:00:00,18.875,74.75,26.4375002375,33.125,77.625,19.375,13.75,87.875
11.375,2014-04-29 00:00:00,40.875,59.75,19.2999999525,40.75,46.5,31.875,52.5,67.0
15.75,2014-04-30 00:00:00,63.25,123.375,25.25,66.375,81.375,32.125,51.625,57.75
11.625,2014-05-01 00:00:00,20.625,117.625,14.96249997625,50.5,60.5,26.875,30.5,62.375
14.0,2014-05-02 00:00:00,34.75,73.875,8.9249999525,63.25,58.25,25.875,30.25,69.125
13.375,2014-05-03 00:00:00,46.0,56.25,8.6749998925,47.125,71.625,19.875,19.75,133.0
8.75,2014-05-04 00:00:00,52.25,54.375,24.150000095,54.625,20.75,19.5,26.5,52.375
11.875,2014-05-05 00:00:00,42.625,44.25,22.4875004275,69.875,32.625,24.5,27.125,54.625
16.25,2014-05-06 00:00:00,63.25,45.625,26.23750019,22.25,30.0,17.375,39.125,43.375
18.25,2014-05-07 00:00:00,76.25,42.0,24.1000001425,36.75,36.0,44.125,52.75,54.375
37.875,2014-05-08 00:00:00,56.125,45.75,44.02500009625,34.0,34.0,31.375,50.625,48.125
21.25,2014-05-09 00:00:00,67.75,63.25,54.0625,37.25,19.375,20.75,25.25,34.5
24.875,2014-05-10 00:00:00,122.0,90.125,43.67500019,31.125,21.25,48.875,32.875,50.375
23.625,2014-05-11 00:00:00,82.5,91.5,35.6000003825,20.0,19.625,39.25,69.875,61.875
23.25,2014-05-12 00:00:00,35.625,56.75,25.40000021375,22.5,18.125,37.0,47.125,31.375
20.125,2014-05-13 00:00:00,52.0,40.125,53.45000028625,19.875,28.125,19.875,34.125,36.375
18.625,2014-05-14 00:00:00,38.5,19.5,44.85000014375,18.75,19.125,25.0,33.875,49.5
11.375,2014-05-15 00:00:00,31.875,17.0,24.92499971375,24.25,21.75,25.875,30.25,54.625
24.125,2014-05-16 00:00:00,40.0,29.625,10.13749992875,17.625,19.0,15.75,30.75,66.0
23.25,2014-05-17 00:00:00,37.25,46.375,15.10000002375,19.25,13.0,15.25,15.375,77.125
33.125,2014-05-18 00:00:00,37.375,46.75,13.00000005875,16.625,19.5,30.375,11.625,77.875
13.5,2014-05-19 00:00:00,46.0,30.75,6.86250013125,14.25,22.625,63.125,15.75,66.125
16.125,2014-05-20 00:00:00,94.875,35.125,12.087500155,14.875,26.125,36.875,16.125,126.5
10.125,2014-05-21 00:00:00,80.75,17.0,23.0874997375,14.25,18.25,54.375,26.375,124.625
11.25,2014-05-22 00:00:00,60.375,17.75,39.42500042875,17.25,44.25,28.875,18.875,74.125
11.125,2014-05-23 00:00:00,42.75,20.0,40.26250028625,21.625,11.875,26.0,27.5,46.75
13.125,2014-05-24 00:00:00,19.625,28.75,59.36249923625,36.875,28.125,44.0,40.75,43.5
10.125,2014-05-25 00:00:00,18.875,15.25,85.68750095375,9.875,44.875,45.625,71.0,38.625
16.25,2014-05-26 00:00:00,33.5,21.5,92.40000057125,25.875,32.375,58.125,45.0,39.0
36.0,2014-05-27 00:00:00,49.25,20.875,87.59999942875,23.625,27.875,70.125,47.5,40.25
15.75,2014-05-28 00:00:00,44.875,32.75,87.33749961999999,27.375,22.375,60.0,16.875,36.75
19.25,2014-05-29 00:00:00,33.75,33.625,25.11250019,28.875,28.125,37.75,16.875,35.0
30.625,2014-05-30 00:00:00,33.375,19.625,19.1874997625,24.125,20.375,45.375,13.5,73.0
73.75,2014-05-31 00:00:00,17.25,38.875,18.57499981,19.75,12.625,97.875,8.5,100.375
50.125,2014-06-01 00:00:00,18.125,89.625,13.5625,18.5,32.125,64.875,14.875,99.875
18.0,2014-06-02 00:00:00,21.375,39.25,50.0374994275,14.375,42.0,51.375,21.375,61.5
14.875,2014-06-03 00:00:00,27.375,54.375,66.98750019,21.125,75.125,32.0,12.75,41.875
13.75,2014-06-04 00:00:00,12.625,64.875,57.8124995225,22.625,49.5,51.375,10.75,34.375
27.875,2014-06-05 00:00:00,22.75,57.75,79.10000086,70.5,47.5,29.0,14.75,21.625
21.75,2014-06-06 00:00:00,21.25,40.625,54.17499995375,36.0,30.0,18.75,16.75,33.25
